-79.5151342,36.1008052
-79.5151365,36.1008004
-79.515134,36.1008011
-79.5151287,36.1008099
-79.5151312,36.1008043
-79.5151355,36.1008038
-79.51529,36.1007351
-79.5154856,36.1006032
-79.5150702,36.1007918
-79.5151142,36.1007925
-79.5151148,36.1007963
-79.5151209,36.1008063
-79.5150364,36.1007674
-79.5150577,36.1007948
-79.5125843,36.1021855
-79.5034089,36.1042135
-79.5019075,36.1039698
-79.5014604,36.1035196
-79.5015277,36.1035718
-79.5019294,36.1039985
-79.4995256,36.1039401
-79.4933929,36.1049587
-79.4846308,36.1077743
-79.4856288,36.1097612
-79.4541556,36.1041718
-79.4469828,36.1020124
-79.4254444,36.0836262
-79.401605,36.0694044
-79.4015839,36.0694219
-79.4014949,36.0694012
-79.4015371,36.069426
-79.4009795,36.0698371
-79.4009793,36.0698372
-79.4042012,36.06416
-79.4011059,36.069642
-79.4013733,36.0694167
-79.4010471,36.0697896
-79.4016115,36.069742
-79.4015844,36.0697699
-79.4017825,36.06974
-79.401963,36.0704903
-79.4113476,36.0724735
-79.4205627,36.0798198
-79.4278745,36.0850113
-79.437195,36.0955869
-79.4505305,36.1025622
-79.4607781,36.1075102
-79.4781166,36.1127347
-79.4959341,36.1042885
-79.5015255,36.1035896
-79.5016356,36.1036519
-79.5015906,36.1036047
-79.5015903,36.1035808
-79.5092452,36.1027133
-79.5151202,36.1007974
-79.5151175,36.1007958
-79.5151376,36.100789
-79.5151187,36.1007976
-79.5151304,36.1008199
-79.5151118,36.1008409
-79.5140749,36.1020603
-79.5249256,36.1018636
-79.5405268,36.1059619
-79.5426299,36.0897602
-79.5624351,36.0794947
-79.6043209,36.0615052
-79.5994594,36.0618264
-79.6356474,36.076296
-79.6805088,36.0867318
-79.7033627,36.0865576
-79.7313997,36.087839
-79.7589566,36.0870841
-79.7691841,36.0878317
-79.7963752,36.0846013
-79.8037385,36.0885473
-79.7993942,36.0755225
-79.813439,36.0905893
-79.7958503,36.0760595
-79.7959325,36.0758583
-79.7967446,36.0704592
-79.8036421,36.0768743
-79.796538,36.071466
-79.7972997,36.07232
-79.7965373,36.072137
-79.7990535,36.0725523
-79.8012765,36.0741059
-79.8131189,36.0751364
-79.8292065,36.0819038
-79.8330261,36.0849089
-79.8342518,36.085533
-79.8361318,36.08571
-79.836146,36.08572
-79.83616,36.0857097
-79.8264044,36.0822869
-79.8140645,36.0752089
-79.8069594,36.0733293
-79.7971759,36.0721873
-79.7979734,36.0600302
-79.8113263,36.0468143
-79.8166903,36.0427224
-79.8154556,36.0372355
-79.8113438,36.0271469
-79.7958632,36.0316611
-79.7785452,36.0404802
-79.7656788,36.0446164
-79.7055257,36.0568106
-79.6523716,36.0591057
-79.6342318,36.057768
-79.5956827,36.0596933
-79.5445987,36.0634811
-79.513953,36.0793215
-79.5126475,36.0803514
-79.5140696,36.0807822
-79.5068283,36.0992742
-79.5151262,36.1008027
-79.5151197,36.1008017
-79.5151101,36.1008051
-79.5151236,36.1008041
-79.5145013,36.1020187
-79.5101089,36.1027591
-79.5015101,36.1035802
-79.5015162,36.1035707
-79.5015674,36.1035655
-79.5041792,36.1039024
-79.5150844,36.1010445
-79.5151256,36.1007862
-79.5151154,36.1007914
-79.5151172,36.1008056
-79.5151197,36.1007921
-79.5150443,36.1011939
-79.5094685,36.1004172
-79.5069737,36.1005083
-79.5026677,36.1006243
-79.511847,36.092696
-79.4954934,36.0692789
-79.484085,36.074368
-79.4880186,36.0807273
-79.4847707,36.0937999
-79.5055898,36.1010499
-79.5068282,36.0992735
-79.5146998,36.1015649
-79.5151271,36.100789
-79.5151176,36.1007951
-79.5151161,36.1007953
-79.5151156,36.1007939
-79.5151148,36.1007944
-79.5151063,36.1007983
-79.5151157,36.1007951
-79.5151026,36.1008426
-79.5132085,36.1020436
-79.501298,36.103054
-79.501881,36.1039754
-79.501959,36.1040138
-79.5015725,36.1035638
-79.501589,36.1035472
-79.5014319,36.1034765
-79.5019286,36.1040001
-79.5019865,36.1040356
-79.5043052,36.1035186
-79.5135516,36.1021007
-79.5150729,36.1010921
-79.5151187,36.1008116
-79.5151071,36.1008294
-79.5151328,36.1006731
-79.5139262,36.1002085
-79.5111059,36.1003082
-79.5072187,36.1007425
-79.5055964,36.1010487
-79.5061647,36.1015742
-79.5061961,36.1015785
-79.5061714,36.1015759
-79.502053,36.103549
-79.5021345,36.1027625
-79.5010029,36.1024315
-79.5005951,36.1029133
-79.5047555,36.1023692
-79.5043589,36.1035176
-79.5019338,36.1034482
-79.5033028,36.1031665
-79.5043086,36.1036299
